ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
-0.5329041,-1.0660261,0.2955675,0.9384671,-0.14024557,-0.2595946,1.0291198,-0.24571295,-0.70310956,-1.4279226,-1.5206504,-1.6077126,4
-0.52204055,-1.0675428,0.29526207,0.9395619,-0.14024611,-0.25950736,1.0291754,-0.24571656,-0.70208615,-1.427805,-1.5205253,-1.6073129,4
-0.5129567,-1.0705179,0.29532796,0.9395987,-0.14024557,-0.2593479,1.0291523,-0.2457263,-0.70253086,-1.4271477,-1.5203217,-1.6072645,4
-0.49760842,-1.0732857,0.29535642,0.9392739,-0.14024624,-0.25945634,1.029122,-0.24571377,-0.70511645,-1.427362,-1.5199989,-1.6074487,4
-0.4617918,-1.0750519,0.29522094,0.9390314,-0.14024901,-0.2595022,1.029161,-0.24570379,-0.70921946,-1.4278297,-1.5199665,-1.6078715,4
-0.41727474,-1.0767176,0.29504478,0.93901026,-0.14024636,-0.25959617,1.029154,-0.24571887,-0.7092615,-1.4277346,-1.5205144,-1.6083375,4
-0.37915954,-1.0776206,0.29519865,0.93877816,-0.14024611,-0.25962654,1.029121,-0.24571182,-0.70852566,-1.4274418,-1.5209533,-1.6085963,4
-0.3488304,-1.0778054,0.2949672,0.9408113,-0.14024934,-0.25936794,1.0291704,-0.24571651,-0.7074643,-1.4273932,-1.5212504,-1.6086203,4
-0.321645,-1.0772817,0.2952865,0.9400059,-0.14024723,-0.25945103,1.0291661,-0.24572854,-0.70453894,-1.4274081,-1.522099,-1.6088006,4
-0.29177958,-1.0759076,0.29513025,0.9398472,-0.14024769,-0.25951746,1.0291268,-0.24571344,-0.70222336,-1.4273151,-1.5228678,-1.6087091,4
-0.27624863,-1.0741386,0.29487994,0.9391124,-0.14024901,-0.25954607,1.0291731,-0.24572518,-0.70142025,-1.4273006,-1.5230371,-1.6087015,4
-0.26802194,-1.0728321,0.2950099,0.93877494,-0.14024729,-0.2595685,1.0291972,-0.24572101,-0.70319295,-1.4276785,-1.5224377,-1.6095507,4
-0.2598304,-1.0716792,0.29493022,0.94109714,-0.14024644,-0.2592375,1.0291183,-0.24570811,-0.705694,-1.4280007,-1.5222291,-1.610488,4
-0.25475746,-1.070266,0.2949377,0.94004375,-0.1402488,-0.25934973,1.0291812,-0.24571753,-0.70845693,-1.4279448,-1.5226051,-1.6112406,4
-0.25985548,-1.0687425,0.2951353,0.9393021,-0.14024603,-0.2594858,1.0291429,-0.24572366,-0.7095351,-1.4274846,-1.5228798,-1.6116238,4
-0.26471964,-1.0669721,0.29528478,0.93906784,-0.14024617,-0.2595261,1.0291116,-0.2457154,-0.7116698,-1.427233,-1.5226537,-1.6112623,4
-0.26520544,-1.0650194,0.29503617,0.93892324,-0.14024934,-0.2596146,1.0291729,-0.24571604,-0.71282464,-1.4273828,-1.5223242,-1.6109524,4
-0.26896247,-1.0633006,0.2950553,0.9386806,-0.14024644,-0.25961953,1.029151,-0.245718,-0.7150182,-1.4272692,-1.5226172,-1.6113559,4
-0.26450083,-1.0630307,0.29516187,0.94031954,-0.14024663,-0.25931418,1.0291178,-0.24570866,-0.7152572,-1.4272896,-1.5228542,-1.6116331,4
-0.26897854,-1.064341,0.29501635,0.93978906,-0.1402488,-0.25944656,1.0291836,-0.2457142,-0.7151758,-1.4278737,-1.5226191,-1.6112763,4
-0.300202,-1.0656518,0.29520676,0.93942606,-0.1402459,-0.259503,1.0291477,-0.2457151,-0.7149471,-1.4283416,-1.521699,-1.6109432,4
-0.33847478,-1.067187,0.29517812,0.9386499,-0.14024644,-0.25958458,1.0291129,-0.24570967,-0.71408343,-1.4280298,-1.5211109,-1.6111981,4
-0.3728149,-1.0691535,0.29518294,0.9385643,-0.14024921,-0.25958988,1.0291897,-0.24571891,-0.7146235,-1.4275098,-1.5214822,-1.6116037,4
-0.3954132,-1.0711018,0.29550838,0.94058883,-0.14024511,-0.25923944,1.0291438,-0.24572904,-0.7149742,-1.4275059,-1.5218838,-1.6116667,4
-0.41257823,-1.0732194,0.29520926,0.93993914,-0.14024644,-0.25931466,1.029115,-0.24570951,-0.7161132,-1.4276241,-1.5222077,-1.6117047,4
-0.42609864,-1.0751748,0.2954945,0.9392973,-0.14024822,-0.25942922,1.0291686,-0.2457358,-0.7185189,-1.4275558,-1.5225881,-1.6118125,4
-0.44990748,-1.0765785,0.29552323,0.9390337,-0.14024584,-0.25948426,1.0291884,-0.24572876,-0.721179,-1.4277894,-1.5230339,-1.6121899,4
-0.4867188,-1.0764787,0.29531193,0.93889475,-0.14024657,-0.25952035,1.0291165,-0.24571069,-0.7230711,-1.4278932,-1.523292,-1.6133032,4
-0.5206263,-1.0752562,0.2952984,0.94025016,-0.14024663,-0.2593825,1.0291854,-0.24572305,-0.72517335,-1.4281609,-1.5235275,-1.6137419,4
-0.5471352,-1.0740882,0.2951569,0.9405471,-0.1402467,-0.25929812,1.0291736,-0.24572413,-0.7273811,-1.4280272,-1.5235966,-1.6134281,4
-0.56216526,-1.072886,0.29540867,0.9396818,-0.14024703,-0.25942785,1.0291156,-0.24571027,-0.7295879,-1.4273052,-1.5237588,-1.6133368,4
-0.57245564,-1.071796,0.29545388,0.93958634,-0.14024927,-0.25951326,1.0291694,-0.2457078,-0.72941804,-1.4275923,-1.5240587,-1.6132406,4
-0.59479696,-1.0703064,0.29531372,0.9390901,-0.1402465,-0.2595798,1.0291517,-0.24572065,-0.7289203,-1.4279886,-1.5241419,-1.6130569,4
-0.621886,-1.0686951,0.29555595,0.9391406,-0.14024636,-0.2596022,1.0291193,-0.2457105,-0.729328,-1.4281394,-1.5241672,-1.6124185,4
-0.62944824,-1.0666621,0.29549643,0.94088423,-0.14024869,-0.25926793,1.0291704,-0.24570706,-0.72800046,-1.428395,-1.5239503,-1.6116056,4
-0.62092644,-1.0642236,0.29550108,0.9402255,-0.14024663,-0.25938705,1.0291553,-0.24571905,-0.7265864,-1.4282968,-1.5234932,-1.6115866,4
-0.61422944,-1.0625988,0.29538882,0.9398757,-0.14024676,-0.25947943,1.0291231,-0.24570449,-0.7246542,-1.4275856,-1.5234569,-1.6122712,4
-0.6086617,-1.0618176,0.29545143,0.9394291,-0.14024815,-0.2595227,1.0291692,-0.24570991,-0.7220431,-1.4272734,-1.5237032,-1.6121022,4
-0.60649765,-1.0619032,0.29543796,0.9393914,-0.14024551,-0.2596184,1.029161,-0.24571595,-0.7222021,-1.4273003,-1.523571,-1.6120744,4
-0.6050502,-1.0628369,0.29521006,0.9410244,-0.14024624,-0.2592445,1.0291154,-0.24570963,-0.7241425,-1.427254,-1.5235811,-1.6130162,4
-0.602853,-1.0645475,0.2953157,0.9401841,-0.1402488,-0.25938824,1.0291696,-0.2457159,-0.7283822,-1.4272028,-1.5238684,-1.6141936,4
-0.60632294,-1.0666226,0.29540718,0.9397956,-0.14024657,-0.25944048,1.0291523,-0.24572536,-0.73245555,-1.4273595,-1.5242224,-1.6148309,4
-0.61511475,-1.0691434,0.29550385,0.9396427,-0.1402438,-0.25951904,1.0291097,-0.2457083,-0.7356168,-1.4279398,-1.5244147,-1.614421,4
-0.6260957,-1.0719223,0.2953914,0.93915325,-0.14024848,-0.25956503,1.0291731,-0.24573803,-0.7373294,-1.4283789,-1.5245233,-1.6137574,4
-0.6395158,-1.0740558,0.29507422,0.9390867,-0.1402467,-0.2595934,1.0291778,-0.2457284,-0.7376768,-1.4283456,-1.5245001,-1.6132497,4
-0.63615525,-1.075637,0.29519618,0.94050133,-0.1402463,-0.25932428,1.0291125,-0.24571037,-0.737463,-1.4281878,-1.5244635,-1.6140251,4
-0.62306845,-1.0767444,0.29536682,0.9396986,-0.14024763,-0.2594543,1.0291641,-0.24572267,-0.73606366,-1.4278103,-1.5243922,-1.6160164,4
-0.6131695,-1.07686,0.29549843,0.9394185,-0.1402453,-0.2594982,1.0291549,-0.24572836,-0.7342408,-1.4276911,-1.5245148,-1.6174418,4
-0.61051965,-1.075783,0.29545167,0.93942785,-0.14024551,-0.2595186,1.0291086,-0.2457081,-0.7337026,-1.4275279,-1.5246763,-1.6175147,4
-0.606875,-1.0744969,0.2953128,0.9395002,-0.14024729,-0.2595617,1.0291525,-0.2457088,-0.7348024,-1.4272736,-1.5245646,-1.6167164,4
-0.6087159,-1.0731933,0.29508176,0.94149727,-0.14024584,-0.25921124,1.0291768,-0.24571922,-0.7355238,-1.426952,-1.5244845,-1.616583,4
-0.61400765,-1.0716829,0.29531038,0.9408553,-0.14024611,-0.25939006,1.0291148,-0.24570984,-0.73762614,-1.4268093,-1.5241685,-1.6158571,4
-0.6138219,-1.0703937,0.29515347,0.9400487,-0.14024921,-0.25952718,1.0291617,-0.24572136,-0.7389599,-1.4269938,-1.5233549,-1.6150334,4
-0.6130179,-1.0691888,0.29548427,0.93998635,-0.14024682,-0.2596122,1.029161,-0.24573092,-0.739629,-1.4274367,-1.5224433,-1.6150984,4
-0.6115896,-1.0674355,0.29559138,0.9396086,-0.1402457,-0.25960824,1.0291151,-0.24570481,-0.73935723,-1.428545,-1.5222874,-1.6152986,4
-0.609001,-1.0653248,0.29549786,0.94114435,-0.14024644,-0.2593876,1.0291694,-0.24573602,-0.74004865,-1.4297863,-1.522569,-1.6144931,4
-0.60292226,-1.0638825,0.29518765,0.94102,-0.14024696,-0.25931612,1.0291638,-0.24571607,-0.7402658,-1.429708,-1.5226662,-1.613889,4
-0.5986323,-1.0636395,0.29513496,0.9404825,-0.14024565,-0.25943464,1.0291146,-0.24571554,-0.74087,-1.4291165,-1.5230286,-1.6135784,4
-0.5972391,-1.063844,0.2949651,0.94016,-0.14024861,-0.25949052,1.0291599,-0.24572828,-0.7410956,-1.4288522,-1.5234779,-1.6132851,4
-0.5979317,-1.0641576,0.2952841,0.93962634,-0.14024682,-0.2595224,1.0291711,-0.24571477,-0.742094,-1.4286765,-1.5239769,-1.6140981,4
-0.60136646,-1.0651295,0.29536495,0.9394067,-0.14024557,-0.25961038,1.029111,-0.24571408,-0.7430316,-1.4285527,-1.5241355,-1.6148467,4
-0.60338503,-1.0664536,0.29537767,0.941237,-0.14024948,-0.25924984,1.0291641,-0.24570002,-0.7437384,-1.4284958,-1.5238969,-1.6152769,4
-0.60377043,-1.0679291,0.2952318,0.94093543,-0.14024663,-0.25934827,1.0291601,-0.2457218,-0.7435657,-1.4281105,-1.5237387,-1.6149728,4
-0.60104626,-1.0700932,0.2953074,0.94011825,-0.14024518,-0.2594504,1.0291057,-0.24571171,-0.7443421,-1.4277946,-1.5238224,-1.6146406,4
-0.60138655,-1.072982,0.29566163,0.94010097,-0.14024782,-0.25959587,1.0291476,-0.24570927,-0.7458719,-1.4277118,-1.5238677,-1.615005,4
-0.60065585,-1.0750204,0.29563087,0.9396223,-0.1402453,-0.2595968,1.0291532,-0.24572118,-0.7467963,-1.4276323,-1.5238298,-1.6157829,4
-0.60025436,-1.0754191,0.29546726,0.9418682,-0.14024584,-0.25923496,1.0291107,-0.2457065,-0.7471665,-1.4276713,-1.523837,-1.6158565,4
-0.5978333,-1.0748342,0.2954236,0.94083756,-0.14024875,-0.25941652,1.0291728,-0.24572615,-0.74793214,-1.4277047,-1.5239378,-1.6148019,4
-0.58762723,-1.0739094,0.29558384,0.9402461,-0.14024603,-0.25947544,1.0291821,-0.24572644,-0.7476763,-1.427508,-1.5242542,-1.6141351,4
-0.5649215,-1.072692,0.2955711,0.94002986,-0.1402465,-0.2595507,1.0291144,-0.24571049,-0.74839723,-1.4287359,-1.5245402,-1.6144134,4
-0.5395599,-1.0713181,0.29559094,0.9396075,-0.14024822,-0.25955936,1.0291501,-0.24571903,-0.74971277,-1.4299624,-1.5244272,-1.6146171,4
-0.5151288,-1.0696859,0.29575095,0.93979627,-0.14024755,-0.25960132,1.0291662,-0.24574152,-0.7529249,-1.4301118,-1.5243554,-1.6146617,4
-0.49481,-1.0683204,0.2958994,0.9409719,-0.14024644,-0.2593043,1.0291147,-0.24571285,-0.75411433,-1.4316406,-1.5243201,-1.6150436,4
-0.48678502,-1.0673795,0.2958114,0.94077164,-0.14024822,-0.2594089,1.029146,-0.24571122,-0.7541859,-1.4333626,-1.5244179,-1.6159252,4
-0.4850586,-1.0656549,0.29561526,0.9403553,-0.14024861,-0.2594136,1.0291729,-0.24572031,-0.75345033,-1.4342481,-1.5246016,-1.6166464,4
-0.49810126,-1.0633945,0.29573208,0.9403613,-0.14024492,-0.25947225,1.0291054,-0.24570923,-0.75324947,-1.4345999,-1.5245363,-1.6172248,4
-0.5070235,-1.062392,0.2955889,0.9398088,-0.14024855,-0.25950697,1.0291524,-0.24571659,-0.7535152,-1.4341487,-1.5244642,-1.6168469,4
-0.49718082,-1.0616596,0.2956012,0.94147384,-0.14024597,-0.25918466,1.0291575,-0.24573557,-0.7531738,-1.4330292,-1.5244325,-1.615925,4
-0.4963688,-1.0615875,0.29523045,0.9407782,-0.14024723,-0.25936395,1.0291078,-0.24570818,-0.75250477,-1.432851,-1.524435,-1.6157972,4
-0.49823275,-1.0631659,0.29524302,0.94029015,-0.14024915,-0.25942078,1.0291425,-0.24572784,-0.75312024,-1.4331264,-1.5244367,-1.6159055,4
-0.4903132,-1.0650154,0.29546237,0.9401188,-0.1402475,-0.25951335,1.0291744,-0.24572644,-0.7546657,-1.4331774,-1.5244381,-1.6161225,4
-0.4854119,-1.0666326,0.29539293,0.94014746,-0.14024505,-0.2594838,1.0291067,-0.24571039,-0.7569522,-1.4335955,-1.5244192,-1.6164118,4
-0.50037074,-1.0682455,0.29525897,0.94222134,-0.1402459,-0.2592951,1.0291586,-0.2457302,-0.75727534,-1.4328612,-1.5246588,-1.6167953,4
-0.5341859,-1.0699499,0.2950264,0.9417479,-0.14024597,-0.25931516,1.0291831,-0.24572775,-0.75723404,-1.4320496,-1.524886,-1.6170465,4
-0.55800575,-1.0726755,0.295139,0.9413934,-0.14024565,-0.25937292,1.0291076,-0.24571487,-0.7590166,-1.4328538,-1.5246896,-1.6163195,4
-0.567193,-1.0748434,0.29492682,0.9407227,-0.14024907,-0.25946736,1.0291653,-0.24571657,-0.76005197,-1.4339213,-1.5245541,-1.6153975,4
-0.57569474,-1.074931,0.29478022,0.9402949,-0.14024657,-0.2595344,1.0291692,-0.24573584,-0.76133865,-1.4338574,-1.524591,-1.6159468,4
-0.5990468,-1.0743997,0.29503775,0.9399416,-0.14024696,-0.259542,1.0291103,-0.24571297,-0.76161253,-1.4333466,-1.5246605,-1.6165911,4
-0.6276736,-1.0735849,0.295093,0.9413821,-0.14024948,-0.2592414,1.0291352,-0.24571767,-0.7612957,-1.4331989,-1.5245478,-1.6160493,4
-0.64521503,-1.0727726,0.29514018,0.9408992,-0.14024729,-0.25939855,1.0291585,-0.24572875,-0.7615657,-1.4340605,-1.524637,-1.6153755,4
-0.6530794,-1.071701,0.2953239,0.94037575,-0.14024723,-0.25941274,1.0291228,-0.2457166,-0.7627474,-1.4360182,-1.5248128,-1.6157826,4
-0.66212416,-1.0704068,0.2954355,0.9400529,-0.14025033,-0.25949767,1.0291666,-0.24572109,-0.7639197,-1.4367963,-1.5247291,-1.616077,4
-0.66100395,-1.0692426,0.29518086,0.9399161,-0.14024763,-0.25945058,1.029177,-0.24573746,-0.7646563,-1.4367956,-1.5245066,-1.6162603,4
-0.64785993,-1.0679743,0.29511535,0.94197124,-0.14024657,-0.25916547,1.02912,-0.24571297,-0.76494527,-1.436607,-1.5244176,-1.6164559,4
-0.6459859,-1.0664525,0.29553363,0.9413504,-0.14024809,-0.25928637,1.029142,-0.24572003,-0.7664864,-1.4368294,-1.5245185,-1.6165038,4
-0.65856385,-1.0647979,0.29551837,0.94074386,-0.14024717,-0.25941145,1.0291747,-0.24571997,-0.7685913,-1.4363778,-1.5247676,-1.6165365,4
-0.6691423,-1.0634791,0.2955872,0.939965,-0.1402459,-0.25944713,1.0291121,-0.24571398,-0.7682622,-1.4354763,-1.5250458,-1.616197,4
-0.6793805,-1.0624388,0.2957173,0.93962526,-0.14024869,-0.25953618,1.0291582,-0.24573317,-0.76753116,-1.435479,-1.5253116,-1.6159865,4
-0.68555754,-1.0624386,0.295702,0.9401008,-0.1402459,-0.25955948,1.0291872,-0.24574117,-0.76743144,-1.4369475,-1.5252473,-1.6159381,4
-0.6887675,-1.0635175,0.2955719,0.94105595,-0.1402457,-0.25925973,1.029116,-0.24571307,-0.7680945,-1.4377846,-1.5249736,-1.6156318,4
-0.6891951,-1.0648321,0.29514357,0.94083506,-0.14024842,-0.2593821,1.0291458,-0.24571404,-0.7689793,-1.4381515,-1.5248771,-1.6154329,4
-0.6836153,-1.0662189,0.2951578,0.9405015,-0.14024611,-0.25941417,1.0291756,-0.24573095,-0.77041495,-1.438265,-1.5248547,-1.6156299,4
-0.67992353,-1.0676563,0.295108,0.94036764,-0.1402459,-0.25950825,1.0291176,-0.2457052,-0.7702278,-1.4380654,-1.5247376,-1.6162673,4
-0.6802829,-1.0690314,0.29513088,0.93979645,-0.14024875,-0.25951117,1.0291581,-0.24570838,-0.7718705,-1.4368604,-1.5246639,-1.616871,4
-0.6835681,-1.0699695,0.295009,0.9415878,-0.14024723,-0.2592547,1.0291724,-0.24572453,-0.77169895,-1.4359748,-1.5246768,-1.6168845,4
-0.6919524,-1.0707024,0.29526407,0.94082487,-0.14024696,-0.25939932,1.0291176,-0.2457105,-0.7723791,-1.4359422,-1.5247496,-1.6164187,4
-0.6958419,-1.0714277,0.29537442,0.9406211,-0.14024796,-0.2594919,1.029136,-0.24570967,-0.7729554,-1.4349759,-1.5246623,-1.6163552,4
-0.69504195,-1.0716394,0.29509446,0.94027835,-0.14024723,-0.259473,1.0291697,-0.24572702,-0.773844,-1.4341161,-1.5245792,-1.6164566,4
-0.712488,-1.0711163,0.2953526,0.9402799,-0.14024538,-0.2595117,1.0291269,-0.24572156,-0.7755864,-1.4341521,-1.52446,-1.6171775,4
-0.74286836,-1.070231,0.29545054,0.9419369,-0.14024465,-0.2592531,1.0291328,-0.24573019,-0.7752667,-1.4352614,-1.524461,-1.6183647,4
-0.76605785,-1.0689147,0.29583433,0.94169736,-0.14024723,-0.25925812,1.029172,-0.24573442,-0.7760746,-1.4359044,-1.5245847,-1.61917,4
-0.78088516,-1.067393,0.29572842,0.9412093,-0.1402453,-0.25935635,1.029112,-0.24571171,-0.77652144,-1.4354966,-1.5244887,-1.619816,4
-0.78811914,-1.0666062,0.2957313,0.9410411,-0.14024828,-0.25942576,1.0291375,-0.24570629,-0.77682436,-1.4359058,-1.5243644,-1.6204375,4
-0.7914345,-1.0654074,0.29578748,0.9410658,-0.14024717,-0.25945878,1.02916,-0.24572083,-0.7769392,-1.436758,-1.5242363,-1.6210871,4
-0.78407705,-1.0634091,0.29568374,0.940449,-0.14024565,-0.25950977,1.0291177,-0.24571495,-0.777516,-1.4373884,-1.524383,-1.6215582,4
-0.76581496,-1.0605518,0.29552948,0.9424429,-0.14024802,-0.25922862,1.0291374,-0.24572514,-0.77743214,-1.4358872,-1.5249416,-1.6214329,4
-0.7570613,-1.0576079,0.29581136,0.94163835,-0.14024663,-0.25930327,1.029173,-0.24572675,-0.7781593,-1.4339188,-1.525681,-1.6214614,4
-0.7584595,-1.0561755,0.2958185,0.9412905,-0.14024663,-0.25939375,1.0291086,-0.24571188,-0.7785406,-1.4348139,-1.5273315,-1.6219056,4
-0.7684036,-1.0562737,0.29566166,0.94082236,-0.14024828,-0.2594253,1.0291618,-0.2457099,-0.7789867,-1.4354546,-1.5286354,-1.6219231,4
-0.7851039,-1.0580397,0.29552832,0.94083893,-0.14024709,-0.25948128,1.0291822,-0.24572463,-0.7802273,-1.4349006,-1.5296593,-1.6220942,4
-0.7963629,-1.0602502,0.2955702,0.94274193,-0.1402459,-0.25911057,1.029109,-0.24571638,-0.781611,-1.4357301,-1.5282338,-1.6220168,4
-0.8037364,-1.0628269,0.29538497,0.9417562,-0.14024763,-0.25924978,1.0291283,-0.24571113,-0.7828247,-1.4370483,-1.527639,-1.621243,4
-0.8078457,-1.0652957,0.2952964,0.94115317,-0.14024822,-0.2594052,1.0291809,-0.24572204,-0.7839338,-1.4376351,-1.5270653,-1.6204922,4
-0.81072545,-1.0674528,0.2953899,0.9405707,-0.14024597,-0.2594795,1.0291159,-0.24571429,-0.7842156,-1.4376239,-1.526802,-1.6198611,4
-0.80551803,-1.0690604,0.2953346,0.9400376,-0.14024828,-0.25955516,1.0291362,-0.24572289,-0.78423005,-1.4385229,-1.5264038,-1.6190261,4
-0.79031235,-1.0703036,0.2955944,0.9404309,-0.1402453,-0.2595464,1.0291818,-0.24572918,-0.7845462,-1.4391987,-1.5261391,-1.6185539,4
-0.7661371,-1.0711191,0.29572183,0.94163835,-0.14024577,-0.2592993,1.0291096,-0.24571328,-0.7847574,-1.4391555,-1.5260603,-1.6183463,4
-0.7478278,-1.0713779,0.29557112,0.940921,-0.14024894,-0.25937697,1.029133,-0.24571092,-0.7857954,-1.4379458,-1.5266162,-1.6179682,4
-0.7364283,-1.0711645,0.2956399,0.94084686,-0.14024663,-0.25945514,1.02917,-0.2457278,-0.7859074,-1.4375116,-1.5283524,-1.6172303,4
-0.7179434,-1.0708379,0.29553276,0.94055927,-0.14024565,-0.259515,1.0291148,-0.2457108,-0.7877961,-1.4376574,-1.5284529,-1.6169178,4
-0.69710666,-1.06996,0.29591534,0.9404224,-0.14024696,-0.25956026,1.0291322,-0.24571109,-0.7887051,-1.4379337,-1.5278456,-1.6171902,4
-0.67778957,-1.0686456,0.29568315,0.9423344,-0.14024703,-0.2591921,1.029166,-0.24571183,-0.7885869,-1.4383126,-1.527675,-1.6172411,4
-0.65961474,-1.0672871,0.295814,0.9414725,-0.14024511,-0.25933647,1.0291176,-0.24571456,-0.78882957,-1.4383986,-1.5273172,-1.6173943,4
-0.64414805,-1.0656265,0.29549697,0.9409411,-0.14024788,-0.25942263,1.0291436,-0.24572437,-0.78958195,-1.4381868,-1.5282228,-1.6176621,4
-0.6350712,-1.0638558,0.29541296,0.9406589,-0.14024696,-0.25944373,1.0291727,-0.24572122,-0.7903421,-1.4387361,-1.5294381,-1.617806,4
-0.6273916,-1.060765,0.29518875,0.9410202,-0.14024577,-0.2594564,1.0291213,-0.24571152,-0.7906294,-1.4389669,-1.530449,-1.6184146,4
-0.6233906,-1.0577093,0.2951994,0.9430116,-0.14024518,-0.25911033,1.0291326,-0.24572317,-0.7897797,-1.4394537,-1.5323597,-1.6189141,4
-0.6220406,-1.0563493,0.2951614,0.94218504,-0.14024861,-0.25918078,1.0291827,-0.24571787,-0.7906722,-1.4400196,-1.5332149,-1.6196594,4
-0.60891664,-1.056517,0.2950936,0.94144833,-0.14024769,-0.25927263,1.0291196,-0.2457088,-0.7928304,-1.4400721,-1.5317336,-1.6204236,4
-0.60089976,-1.0571493,0.29539585,0.9412947,-0.14024729,-0.25935346,1.0291293,-0.24571908,-0.7929621,-1.4398992,-1.5298558,-1.6209028,4
-0.59985983,-1.0593415,0.29537308,0.94078314,-0.14024763,-0.25949514,1.0291818,-0.24572787,-0.7938408,-1.4395717,-1.5300233,-1.6213697,4
-0.5987698,-1.0611569,0.29568693,0.94060117,-0.1402453,-0.25950044,1.0291197,-0.24571843,-0.7946394,-1.4394119,-1.5310158,-1.6216805,4
-0.5966961,-1.0632502,0.29574844,0.9422511,-0.14024703,-0.25926432,1.0291266,-0.24571349,-0.7954177,-1.4395686,-1.5319324,-1.6210858,4
-0.5953952,-1.0646508,0.2955794,0.94157195,-0.14024703,-0.25935617,1.0291842,-0.24572794,-0.7961618,-1.4392624,-1.532763,-1.6206309,4
-0.59723306,-1.0657736,0.29544672,0.9413386,-0.14024524,-0.25941914,1.0291151,-0.24571215,-0.79771584,-1.438939,-1.5314552,-1.6198896,4
-0.6012942,-1.0666299,0.29554796,0.9412243,-0.14024782,-0.25943765,1.0291313,-0.24571246,-0.79869527,-1.438893,-1.5302535,-1.6195186,4
-0.60304976,-1.0672588,0.29523978,0.941085,-0.14024848,-0.25947294,1.0291836,-0.24571633,-0.79886705,-1.4392352,-1.530101,-1.6192597,4
-0.6015411,-1.0677919,0.2952571,0.9428348,-0.14024636,-0.2591325,1.0291245,-0.24571617,-0.7986496,-1.4391482,-1.5304759,-1.6198435,4
-0.6035727,-1.0681707,0.2954083,0.9421835,-0.1402488,-0.25924966,1.0291297,-0.24571161,-0.79864746,-1.4391668,-1.5302558,-1.6200596,4
-0.6022839,-1.0680788,0.29536244,0.94134814,-0.14024788,-0.25933927,1.0291861,-0.24571717,-0.7986282,-1.4386263,-1.5297899,-1.6200012,4
-0.6013594,-1.06786,0.29562494,0.9410173,-0.14024544,-0.25941345,1.0291154,-0.24571429,-0.7984788,-1.438981,-1.5288924,-1.6205416,4
-0.5958469,-1.0667254,0.2955108,0.94061476,-0.14024809,-0.25944963,1.0291364,-0.24572559,-0.7988485,-1.4391943,-1.5294473,-1.620737,4
-0.58004594,-1.0643244,0.29542387,0.9413849,-0.14024445,-0.25942096,1.0291684,-0.24572577,-0.799065,-1.4391006,-1.5285809,-1.6208653,4
-0.5847575,-1.0621791,0.2955385,0.94240576,-0.14024426,-0.25920647,1.0291156,-0.24571,-0.7985696,-1.4391216,-1.5287626,-1.621772,4
-0.5878079,-1.0596588,0.295332,0.94216496,-0.14024834,-0.2593089,1.0291404,-0.24570446,-0.8001083,-1.4391752,-1.5292833,-1.6233078,4
-0.585704,-1.0576658,0.29510164,0.9414712,-0.14024834,-0.2593935,1.0291824,-0.24572623,-0.80156726,-1.439225,-1.5311468,-1.6243716,4
-0.588905,-1.054476,0.29517612,0.94115067,-0.14024577,-0.25942516,1.0291156,-0.2457101,-0.80264926,-1.439367,-1.5326704,-1.625145,4
-0.59717286,-1.0527906,0.29500487,0.94137275,-0.14024828,-0.2594592,1.0291313,-0.24570818,-0.8041579,-1.4394844,-1.5322593,-1.6245465,4
-0.60051227,-1.0529,0.2950554,0.94284075,-0.1402475,-0.25912455,1.0291837,-0.24573371,-0.8051191,-1.4389397,-1.5310656,-1.6253258,4
-0.60235214,-1.0551226,0.2953103,0.942249,-0.14024565,-0.25928205,1.0291152,-0.24571334,-0.8061166,-1.4389182,-1.5304428,-1.6262668,4
-0.60341614,-1.0579151,0.29508457,0.9412086,-0.14024927,-0.25940332,1.029152,-0.24571046,-0.80689687,-1.438889,-1.5314765,-1.6275629,4
-0.601226,-1.059579,0.2954102,0.94107795,-0.14024782,-0.25945497,1.0291829,-0.24572065,-0.80711424,-1.4385946,-1.532137,-1.6269298,4
-0.60127014,-1.0618601,0.29559386,0.9407238,-0.1402457,-0.25947705,1.0291218,-0.24571317,-0.80727255,-1.4386574,-1.5326166,-1.627027,4
-0.6010503,-1.064096,0.29527566,0.94305456,-0.1402467,-0.25913227,1.0291309,-0.24571244,-0.80833966,-1.4392635,-1.5332539,-1.6276704,4
-0.6036831,-1.0652996,0.29524553,0.94213223,-0.14024657,-0.2591818,1.0291733,-0.2457105,-0.8081818,-1.4397408,-1.5339772,-1.6267627,4
-0.6045092,-1.0660613,0.29553595,0.9417016,-0.14024717,-0.25926057,1.0291207,-0.2457132,-0.80742055,-1.4398202,-1.5337051,-1.6255352,4
-0.6088424,-1.0669017,0.2956854,0.941594,-0.14024921,-0.25932375,1.0291419,-0.24570952,-0.8072536,-1.4393883,-1.5341697,-1.6256523,4
-0.6249364,-1.0672244,0.2956904,0.9412451,-0.1402475,-0.2594064,1.0291796,-0.24571683,-0.80825585,-1.4391061,-1.5354133,-1.6263399,4
-0.6426515,-1.067277,0.29574108,0.9410105,-0.14024565,-0.2594734,1.0291234,-0.24571542,-0.8089727,-1.4388767,-1.5349312,-1.6258631,4
